i_time_limit,5
i_switch_congruence_2_random_14,"['G8', 'K6', 'I5', 'G7', 'E8', 'I9', 'M3', 'U7', 'I4', 'R5', 'G6', 'K2', 'M2', 'K7', 'E4', 'E9', 'R6', 'U8', 'R5', 'M3', 'I4', 'R3', 'U9', 'A3', 'E5', 'A2', 'U6', 'A8', 'K7', 'G2', 'A9', 'M4', 'R5', 'M4', 'K2', 'E6', 'I8', 'A6', 'M9', 'E9', 'G7', 'R3', 'U5', 'I2', 'E3', 'M4', 'R9', 'I6', 'A3', 'G6', 'I7', 'A4', 'K3', 'U2', 'M9', 'K8', 'G2', 'G8', 'R4', 'E7', 'U8', 'U7', 'A5', 'K5', 'E8', 'G6', 'G6', 'M3', 'A4', 'G2', 'R2', 'R3', 'I6', 'E2', 'A7', 'E3', 'G5', 'E3', 'K9', 'G2', 'A4', 'R2', 'E9', 'U4', 'R8', 'I2', 'K6', 'M5', 'R9', 'A8', 'A9', 'R8', 'E7', 'G5', 'E9', 'A2', 'R4', 'A7', 'I2', 'G7', 'G4', 'U3', 'E8', 'R7', 'I3', 'A8', 'M9', 'A7', 'I6', 'U5', 'U7', 'R9', 'A6', 'K2', 'I6', 'U9', 'G8', 'K5', 'G8', 'A2', 'U7', 'M8', 'M5', 'A6', 'K7', 'I4', 'R6', 'U9', 'E5', 'U8', 'G3', 'I3', 'K8', 'M9', 'R2', 'A8', 'I3', 'K5', 'I4', 'E3', 'M3', 'U7', 'K5', 'G6', 'K4', 'K4', 'U6', 'I6', 'E2', 'G4', 'K9', 'R8', 'G7', 'I5', 'I9', 'E8', 'M5', 'K7', 'R4', 'R4', 'U3', 'E6', 'I5', 'M3', 'M7', 'K2', 'U6', 'G6', 'K2', 'U8', 'A8', 'E9', 'M9', 'U2', 'A3', 'R2', 'A5', 'M6', 'K9', 'U2', 'E7', 'R5', 'I4', 'A3', 'R4', 'U8', 'I7', 'I6', 'A4', 'G4', 'E6', 'I7']"
i_switch_congruence_2_random_15,"['G9', 'K6', 'G3', 'A8', 'E9', 'E4', 'R3', 'U4', 'A7', 'E8', 'K5', 'I2', 'M6', 'M5', 'G4', 'R6', 'A9', 'U3', 'A2', 'K9', 'I5', 'U2', 'G6', 'M5', 'I7', 'K4', 'R7', 'E3', 'I7', 'M8', 'R8', 'U2', 'R7', 'E6', 'U7', 'R4', 'G9', 'K8', 'I5', 'R4', 'G9', 'M4', 'K2', 'G7', 'A2', 'A8', 'M3', 'I2', 'U3', 'R5', 'G6', 'I6', 'M3', 'A7', 'U2', 'U5', 'E3', 'A9', 'E9', 'M6', 'K4', 'K5', 'I8', 'E8', 'G7', 'K2', 'K2', 'U4', 'E9', 'R9', 'A8', 'A5', 'E5', 'G8', 'M7', 'U4', 'K6', 'U8', 'G2', 'M7', 'R3', 'E9', 'G9', 'M6', 'E6', 'M8', 'I5', 'A4', 'U7', 'G6', 'A8', 'G3', 'R8', 'M7', 'K6', 'E6', 'K3', 'I2', 'I5', 'G4', 'K4', 'K7', 'U8', 'R2', 'G5', 'U9', 'K2', 'R3', 'G6', 'E5', 'U2', 'R7', 'U6', 'K3', 'R4', 'I3', 'M5', 'A4', 'A3', 'K2', 'E3', 'G6', 'M9', 'I8', 'R5', 'R6', 'I6', 'G8', 'M2', 'U8', 'M3', 'R4', 'M4', 'M5', 'A8', 'G2', 'U6', 'U2', 'A5', 'A9', 'M2', 'I3', 'U6', 'M5', 'A4', 'A7', 'G7', 'I3', 'E8', 'A3', 'U7', 'G5', 'K9', 'I6', 'E7', 'M2', 'I6', 'U5', 'K7', 'I9', 'G5', 'I9', 'E8', 'I9', 'I5', 'R9', 'E9', 'E6', 'I3', 'G5', 'I3', 'E2', 'A7', 'M7', 'R8', 'M9', 'U9', 'E6', 'R3', 'I3', 'A2', 'M4', 'K8', 'M5', 'R2', 'A2', 'E9', 'E4', 'U8', 'R4', 'A8', 'U7']"
i_switch_congruence_2_random_16,"['K8', 'U5', 'G8', 'E5', 'R4', 'M8', 'A3', 'R3', 'U2', 'A6', 'M7', 'G9', 'U5', 'M7', 'K2', 'I3', 'I4', 'K6', 'U9', 'R9', 'E4', 'A8', 'M2', 'I6', 'I4', 'K6', 'E2', 'E5', 'G7', 'A7', 'G3', 'R9', 'A7', 'U3', 'I2', 'G5', 'A8', 'K8', 'A2', 'I9', 'R8', 'G5', 'E3', 'I9', 'A6', 'E8', 'M4', 'M7', 'K3', 'I2', 'M6', 'R6', 'U7', 'K4', 'R5', 'G9', 'M6', 'R4', 'K9', 'E4', 'E3', 'G5', 'U2', 'U7', 'I7', 'M3', 'M8', 'G5', 'R8', 'A7', 'U4', 'G9', 'G2', 'U8', 'K5', 'R6', 'K9', 'E3', 'I3', 'I4', 'G2', 'A9', 'E4', 'M3', 'A9', 'G7', 'U8', 'U3', 'A8', 'R4', 'I9', 'I8', 'R9', 'K6', 'M4', 'U2', 'K4', 'A5', 'I2', 'G3', 'U3', 'M2', 'R7', 'U4', 'E7', 'M3', 'E6', 'A9', 'K4', 'I2', 'I8', 'U3', 'R5', 'K2', 'E8', 'M6', 'I6', 'K9', 'M2', 'E3', 'G4', 'E6', 'U5', 'U2', 'I6', 'U7', 'A5', 'R5', 'G7', 'I8', 'E7', 'K6', 'E3', 'R5', 'M3', 'R8', 'I6', 'A9', 'K9', 'A7', 'E4', 'K8', 'R9', 'M2', 'U7', 'K5', 'M8', 'K7', 'I4', 'I3', 'U3', 'G9', 'M7', 'E8', 'M4', 'I5', 'G4', 'I2', 'A9', 'E6', 'A8', 'E8', 'I7', 'E7', 'U4', 'R3', 'A5', 'R6', 'G9', 'R4', 'I8', 'K2', 'G5', 'M6', 'U2', 'K6', 'I3', 'E8', 'A5', 'M7', 'M8', 'G6', 'A2', 'U2', 'M4', 'E2', 'A7', 'E2', 'E6', 'G6', 'A4', 'A9']"
i_switch_congruence_2_random_17,"['I2', 'M9', 'G6', 'U6', 'I8', 'E9', 'I3', 'U7', 'R4', 'A6', 'E5', 'G7', 'U3', 'R2', 'K4', 'U8', 'I7', 'A9', 'M7', 'R5', 'K8', 'M4', 'K3', 'E2', 'K2', 'G8', 'R3', 'G9', 'E6', 'M5', 'A4', 'A5', 'K3', 'E9', 'R8', 'U7', 'R8', 'K7', 'U4', 'G2', 'R6', 'G6', 'I8', 'A8', 'R6', 'A3', 'G3', 'K5', 'U7', 'I4', 'K2', 'I5', 'E4', 'A3', 'E6', 'A4', 'M2', 'M9', 'G5', 'U7', 'M9', 'M5', 'I2', 'E9', 'K6', 'M9', 'E2', 'K8', 'R2', 'E5', 'G9', 'U6', 'E4', 'I7', 'A7', 'K5', 'E3', 'M5', 'A5', 'U2', 'G9', 'U9', 'R8', 'K3', 'M9', 'G6', 'E4', 'K8', 'I8', 'M9', 'U7', 'G4', 'M4', 'G3', 'I2', 'M6', 'G7', 'E4', 'K4', 'U9', 'A5', 'I8', 'E9', 'K3', 'I8', 'G5', 'G6', 'U3', 'R9', 'A5', 'K8', 'K5', 'A7', 'U3', 'R5', 'R3', 'K7', 'U9', 'G7', 'G2', 'M4', 'A6', 'R9', 'M6', 'A8', 'M9', 'G4', 'U3', 'M4', 'E7', 'E2', 'R5', 'R2', 'U8', 'E3', 'U6', 'A4', 'K4', 'M6', 'R9', 'K4', 'M5', 'E8', 'G2', 'I9', 'R3', 'G6', 'R9', 'M5', 'I8', 'R4', 'U5', 'E8', 'I9', 'K7', 'I3', 'E9', 'A4', 'I7', 'G3', 'A3', 'R8', 'G7', 'I2', 'E4', 'M6', 'E8', 'U3', 'R6', 'G8', 'A6', 'A4', 'U5', 'M5', 'M7', 'K2', 'G5', 'A3', 'A3', 'E2', 'E8', 'K6', 'K7', 'R2', 'R2', 'A8', 'I5', 'E2', 'U6', 'M2', 'A2', 'I7']"
i_switch_congruence_2_random_18,"['U5', 'A6', 'M9', 'A5', 'G7', 'U7', 'R8', 'G4', 'R2', 'A9', 'M7', 'I4', 'R6', 'E2', 'K3', 'G7', 'E2', 'I8', 'I3', 'A9', 'K3', 'I9', 'K6', 'G3', 'E6', 'M8', 'U4', 'K5', 'E8', 'U5', 'M4', 'R2', 'M6', 'G5', 'A7', 'U3', 'G9', 'E8', 'K8', 'U3', 'G2', 'A4', 'U2', 'M5', 'U4', 'R3', 'R8', 'G6', 'R7', 'K7', 'I3', 'I9', 'R4', 'M8', 'E4', 'A2', 'K7', 'K5', 'I9', 'E2', 'M6', 'I9', 'E6', 'A5', 'A3', 'E4', 'M5', 'A9', 'G2', 'E6', 'G5', 'K2', 'R8', 'M5', 'K6', 'A4', 'K3', 'E9', 'G2', 'R5', 'U4', 'G7', 'A3', 'G6', 'M6', 'I5', 'A8', 'M9', 'A3', 'U2', 'K7', 'I5', 'E2', 'E8', 'I7', 'I5', 'K7', 'A3', 'U7', 'I6', 'R8', 'E9', 'K3', 'I4', 'U4', 'I7', 'U5', 'R3', 'K7', 'A9', 'A8', 'U9', 'K7', 'I3', 'E6', 'U9', 'I8', 'M2', 'E3', 'U8', 'U5', 'G6', 'E4', 'R5', 'M6', 'R8', 'E4', 'I8', 'U2', 'G9', 'M8', 'A7', 'I9', 'R3', 'I7', 'A2', 'E3', 'G3', 'G7', 'M8', 'U5', 'M7', 'R4', 'M5', 'G5', 'K3', 'R4', 'R2', 'M6', 'E2', 'I5', 'I8', 'E2', 'G6', 'A6', 'A9', 'R9', 'K2', 'U6', 'M8', 'K7', 'I4', 'R2', 'U5', 'R5', 'G4', 'E2', 'K4', 'I6', 'M6', 'M4', 'K7', 'U9', 'R2', 'M9', 'A4', 'M2', 'I6', 'U7', 'A6', 'U9', 'E2', 'G5', 'E3', 'G8', 'I6', 'I3', 'A8', 'E2', 'K8', 'I6', 'E5']"
i_switch_congruence_2_random_19,"['A7', 'A5', 'K6', 'U2', 'E6', 'K6', 'E4', 'M8', 'I7', 'E9', 'E3', 'M9', 'G6', 'G4', 'R3', 'K3', 'I8', 'R9', 'U2', 'U5', 'K2', 'R7', 'A4', 'M2', 'G9', 'U8', 'R8', 'I5', 'M7', 'I4', 'A5', 'G3', 'E9', 'E7', 'M7', 'K8', 'G2', 'K4', 'R5', 'U7', 'I6', 'A3', 'R2', 'K2', 'I5', 'K4', 'I4', 'M9', 'A8', 'G6', 'A9', 'U6', 'R2', 'E8', 'G3', 'G3', 'U6', 'U8', 'E4', 'M7', 'R3', 'M5', 'I5', 'A9', 'R4', 'A6', 'E4', 'A3', 'I2', 'R9', 'E7', 'G4', 'A6', 'A7', 'I3', 'M7', 'M2', 'R3', 'R6', 'E2', 'E6', 'K8', 'K7', 'R6', 'A2', 'U5', 'E5', 'G3', 'A7', 'M9', 'I8', 'E7', 'U5', 'G7', 'K8', 'G3', 'K6', 'G9', 'I4', 'R6', 'M4', 'A8', 'M6', 'R3', 'U9', 'I9', 'G5', 'R3', 'K5', 'M6', 'A8', 'K2', 'E7', 'G6', 'U6', 'M7', 'E9', 'M7', 'K7', 'K8', 'M5', 'I3', 'U5', 'U8', 'A9', 'M6', 'U2', 'G5', 'E4', 'A3', 'M3', 'U7', 'G5', 'I9', 'R4', 'R5', 'E9', 'K5', 'R8', 'K9', 'M7', 'I2', 'E9', 'M2', 'G6', 'I3', 'A4', 'G5', 'K7', 'I4', 'U3', 'M8', 'G5', 'K4', 'I6', 'R4', 'M2', 'A2', 'K6', 'M5', 'E4', 'A6', 'U7', 'E5', 'K9', 'U2', 'I5', 'G4', 'G8', 'R3', 'E8', 'M4', 'R2', 'U7', 'K9', 'I4', 'A8', 'R8', 'K3', 'G2', 'E2', 'G6', 'U7', 'A8', 'K2', 'A6', 'E3', 'E8', 'U4', 'G4', 'U8', 'I5']"
i_switch_congruence_2_random_20,"['M3', 'R7', 'I2', 'G8', 'R8', 'M5', 'E4', 'K7', 'E6', 'I6', 'A5', 'R3', 'E3', 'G8', 'U4', 'M9', 'I5', 'K7', 'R2', 'K6', 'G8', 'G4', 'A6', 'M5', 'K4', 'U9', 'E2', 'A9', 'A7', 'I9', 'U2', 'U3', 'K2', 'R5', 'M2', 'G6', 'R9', 'E9', 'K6', 'E2', 'U5', 'I8', 'R4', 'E8', 'G2', 'K3', 'A5', 'G4', 'I3', 'M7', 'U9', 'A5', 'G9', 'A3', 'I6', 'A7', 'U6', 'I4', 'U4', 'M7', 'R3', 'K7', 'M8', 'E8', 'E8', 'G7', 'R4', 'A9', 'I6', 'K3', 'G6', 'U7', 'I8', 'K2', 'A6', 'A3', 'G4', 'E8', 'A3', 'I8', 'M2', 'K9', 'R2', 'I8', 'U5', 'E7', 'M9', 'R3', 'I8', 'M4', 'K3', 'G6', 'R8', 'E4', 'K4', 'M9', 'I5', 'A2', 'R5', 'A3', 'K5', 'I3', 'M6', 'R7', 'M3', 'A5', 'U2', 'A3', 'E9', 'E8', 'K9', 'A7', 'U5', 'I7', 'R3', 'K5', 'G5', 'M2', 'K8', 'A4', 'E2', 'R8', 'M6', 'M7', 'G5', 'G4', 'M6', 'E6', 'A4', 'M7', 'E3', 'G2', 'K4', 'A5', 'R9', 'E6', 'K8', 'E4', 'K3', 'G4', 'A7', 'K5', 'U3', 'A2', 'K5', 'G7', 'R4', 'M6', 'G5', 'E9', 'G7', 'R6', 'R2', 'A8', 'I4', 'I7', 'G9', 'E7', 'U3', 'I6', 'R2', 'M8', 'U4', 'E6', 'K4', 'E6', 'R8', 'M9', 'A2', 'K3', 'I9', 'M4', 'U5', 'U2', 'M9', 'I9', 'U3', 'R6', 'K5', 'E6', 'E4', 'K2', 'U2', 'I3', 'M8', 'U2', 'I9', 'E8', 'E4', 'R6', 'U6', 'U3']"
i_switch_congruence_2_random_21,"['A7', 'E8', 'M2', 'A4', 'I6', 'I5', 'U9', 'U8', 'E4', 'G2', 'U5', 'U3', 'E9', 'R5', 'E2', 'K3', 'R4', 'R4', 'M7', 'G6', 'K3', 'M6', 'R9', 'M2', 'I7', 'I8', 'A3', 'K8', 'A6', 'K5', 'G7', 'G9', 'M6', 'K3', 'A4', 'M8', 'A8', 'M6', 'R7', 'G9', 'U5', 'E8', 'R2', 'K2', 'U3', 'E7', 'E9', 'R5', 'G4', 'G5', 'K3', 'I7', 'U4', 'R6', 'M3', 'I2', 'I5', 'E6', 'U2', 'G9', 'A7', 'A4', 'K8', 'I9', 'K9', 'U4', 'E9', 'R8', 'R3', 'E5', 'U6', 'A7', 'M5', 'A7', 'U4', 'E7', 'A3', 'I8', 'I9', 'K9', 'E6', 'K2', 'E5', 'U8', 'E5', 'E9', 'G3', 'M7', 'G9', 'G6', 'R2', 'A4', 'U8', 'K5', 'K2', 'A9', 'I8', 'U4', 'I3', 'I3', 'A2', 'M6', 'G7', 'G2', 'U9', 'R9', 'G5', 'G2', 'I7', 'K5', 'M9', 'K6', 'M6', 'E5', 'G3', 'A8', 'M4', 'A8', 'R5', 'R6', 'E3', 'M7', 'I6', 'A3', 'U4', 'M2', 'K6', 'K7', 'R8', 'K5', 'M2', 'I4', 'M8', 'I5', 'A6', 'R3', 'U2', 'R8', 'I4', 'A5', 'K7', 'G8', 'G2', 'E4', 'U7', 'E8', 'I5', 'K9', 'M2', 'E3', 'E8', 'M3', 'U6', 'G5', 'G4', 'A7', 'I8', 'M2', 'R9', 'G6', 'I7', 'A3', 'R7', 'R7', 'K5', 'A2', 'R4', 'U5', 'M8', 'K3', 'R2', 'E8', 'G4', 'U6', 'R5', 'K4', 'G7', 'I9', 'A7', 'U6', 'M8', 'R5', 'G2', 'U2', 'M4', 'A2', 'U3', 'E8', 'E4', 'M6', 'U6', 'I3']"
i_switch_congruence_2_random_22,"['I9', 'A7', 'U6', 'U4', 'E5', 'U5', 'U6', 'I4', 'M2', 'G8', 'E9', 'K9', 'M7', 'G3', 'K2', 'M2', 'K4', 'G9', 'A7', 'R3', 'K5', 'A6', 'I6', 'A8', 'G2', 'E8', 'R3', 'R4', 'I5', 'M3', 'R8', 'E7', 'M2', 'K9', 'U8', 'A8', 'A5', 'I7', 'E6', 'I4', 'U2', 'K5', 'R3', 'R3', 'M8', 'K4', 'G2', 'U9', 'K6', 'A7', 'M9', 'G9', 'A7', 'E4', 'M6', 'I3', 'G3', 'E5', 'G5', 'R6', 'E2', 'I8', 'U7', 'R4', 'R2', 'K3', 'E8', 'R4', 'I3', 'K8', 'G7', 'I2', 'M5', 'A4', 'G2', 'E3', 'U7', 'I6', 'I7', 'G9', 'U4', 'E8', 'A5', 'U3', 'U6', 'M9', 'E3', 'R4', 'G4', 'U5', 'R9', 'I8', 'M7', 'E5', 'K7', 'R2', 'A6', 'R6', 'G9', 'G2', 'U3', 'K3', 'E8', 'A9', 'U5', 'A6', 'M5', 'E3', 'R7', 'A3', 'A3', 'E8', 'A8', 'M4', 'I2', 'U9', 'E5', 'I7', 'K5', 'M5', 'K9', 'M4', 'A2', 'R2', 'U7', 'K3', 'A7', 'E8', 'I9', 'K4', 'E8', 'M3', 'U2', 'G2', 'I8', 'I3', 'R9', 'E4', 'I3', 'R6', 'M5', 'R4', 'G2', 'U8', 'R6', 'A5', 'G3', 'U6', 'M2', 'I8', 'K6', 'K9', 'G3', 'E4', 'K4', 'U3', 'M2', 'A6', 'I4', 'A7', 'U2', 'I7', 'E5', 'M5', 'E2', 'R6', 'G8', 'K3', 'A9', 'G9', 'U7', 'A2', 'R2', 'E8', 'R4', 'K5', 'G4', 'M5', 'U6', 'R8', 'R3', 'M6', 'G6', 'A8', 'M8', 'A4', 'U5', 'I6', 'I2', 'M6', 'A2', 'I9']"
i_switch_congruence_2_random_23,"['I4', 'A2', 'U5', 'M2', 'G7', 'E8', 'I9', 'E3', 'R5', 'M2', 'R6', 'G6', 'A7', 'M5', 'K4', 'A6', 'K9', 'U8', 'R3', 'E3', 'G9', 'I2', 'M8', 'U7', 'R5', 'U8', 'A4', 'I9', 'K3', 'E7', 'K4', 'G6', 'K4', 'A6', 'A8', 'U8', 'R6', 'I2', 'A6', 'I5', 'E9', 'G7', 'I7', 'M4', 'R5', 'M5', 'E8', 'E3', 'U5', 'R7', 'U6', 'G4', 'K2', 'M8', 'I2', 'K4', 'M9', 'U9', 'A3', 'R2', 'G3', 'E7', 'K3', 'G9', 'K2', 'A4', 'I7', 'A6', 'M2', 'I8', 'I9', 'A6', 'U2', 'K5', 'M6', 'U9', 'M7', 'A7', 'E2', 'A9', 'U9', 'K4', 'E8', 'K5', 'M9', 'E3', 'M4', 'G9', 'K7', 'A4', 'A9', 'R8', 'R2', 'U2', 'K5', 'K4', 'M3', 'R6', 'R4', 'I4', 'I2', 'A3', 'M5', 'E7', 'U2', 'A5', 'G5', 'U7', 'E4', 'I9', 'I3', 'R3', 'R2', 'E9', 'G9', 'A6', 'M8', 'E2', 'R8', 'K5', 'E7', 'R7', 'G8', 'K9', 'K6', 'R7', 'U4', 'M6', 'U9', 'M4', 'I8', 'K9', 'K8', 'R5', 'E6', 'G2', 'M2', 'U6', 'R8', 'G3', 'M4', 'A7', 'E6', 'M9', 'U3', 'G5', 'K3', 'G6', 'E4', 'M2', 'E4', 'I5', 'A8', 'R6', 'A3', 'I2', 'A9', 'R6', 'M3', 'A8', 'G7', 'K3', 'G2', 'M8', 'U8', 'G4', 'R5', 'K6', 'E8', 'A8', 'U3', 'I3', 'E7', 'R3', 'K7', 'R4', 'E2', 'U7', 'U5', 'G3', 'G7', 'R5', 'G2', 'M8', 'M6', 'I4', 'I7', 'U6', 'U4', 'G6', 'I2', 'U9']"
i_switch_congruence_2_random_24,"['M8', 'G9', 'R9', 'A4', 'G3', 'M7', 'U2', 'I5', 'E3', 'U9', 'K6', 'K4', 'U3', 'A6', 'I2', 'G7', 'K4', 'M3', 'I8', 'E5', 'R6', 'A7', 'A5', 'I6', 'E8', 'K2', 'M9', 'U5', 'E4', 'R8', 'G2', 'R7', 'E8', 'I6', 'A9', 'E2', 'R7', 'K6', 'I9', 'G8', 'U5', 'A7', 'E4', 'M4', 'G2', 'I3', 'E8', 'R6', 'M3', 'K7', 'U8', 'I2', 'G4', 'R3', 'U7', 'A6', 'K2', 'R4', 'M5', 'K9', 'A5', 'U9', 'G3', 'M5', 'E6', 'G7', 'K2', 'E5', 'R3', 'A7', 'U3', 'U6', 'K5', 'I3', 'I4', 'A7', 'E3', 'G6', 'E2', 'R7', 'I5', 'M9', 'U5', 'I2', 'G6', 'E4', 'A8', 'I7', 'M3', 'I5', 'A4', 'A9', 'K2', 'R9', 'U6', 'K2', 'M4', 'E6', 'G6', 'K5', 'A5', 'R4', 'R7', 'U6', 'G4', 'M4', 'U8', 'E8', 'E9', 'A6', 'I9', 'K3', 'R9', 'E9', 'A7', 'E6', 'K3', 'I3', 'U5', 'A4', 'R9', 'R8', 'G6', 'A6', 'K2', 'I6', 'G5', 'M4', 'M4', 'U3', 'I2', 'K5', 'G3', 'E2', 'U7', 'R8', 'M2', 'K3', 'E6', 'G8', 'I8', 'R7', 'U5', 'G2', 'M4', 'R7', 'I6', 'K6', 'E2', 'I9', 'U3', 'M5', 'I4', 'I7', 'M7', 'A9', 'U2', 'K9', 'E7', 'M4', 'I8', 'G9', 'M2', 'A5', 'U9', 'K5', 'M4', 'K7', 'E8', 'R4', 'K5', 'M2', 'E5', 'U9', 'G5', 'K7', 'A8', 'E5', 'G9', 'I9', 'U3', 'R5', 'K4', 'G7', 'R4', 'A8', 'I3', 'A4', 'U8', 'M8', 'E4', 'U3']"
i_switch_congruence_2_random_25,"['R3', 'U8', 'E2', 'A4', 'G7', 'K4', 'K7', 'R9', 'U5', 'E5', 'M9', 'U6', 'I2', 'M4', 'A7', 'G3', 'G8', 'E5', 'K6', 'A6', 'M8', 'M3', 'R6', 'I2', 'U5', 'R2', 'I9', 'G7', 'K8', 'A4', 'I3', 'E9', 'M2', 'G7', 'R5', 'I6', 'E8', 'U4', 'A4', 'E3', 'M2', 'A6', 'A2', 'K9', 'M6', 'K5', 'M4', 'G8', 'E5', 'I7', 'U5', 'U9', 'R3', 'I9', 'U2', 'K9', 'G7', 'I3', 'E8', 'R8', 'G4', 'K6', 'R3', 'A7', 'E2', 'G7', 'E3', 'M8', 'U7', 'A3', 'K9', 'R3', 'K4', 'A7', 'R5', 'U8', 'R4', 'I3', 'U8', 'M5', 'K9', 'R5', 'G2', 'M2', 'K4', 'I2', 'G4', 'M9', 'G7', 'K6', 'I4', 'M8', 'K5', 'A9', 'A7', 'E4', 'R8', 'U2', 'G7', 'K2', 'E6', 'G3', 'M4', 'I5', 'A3', 'R6', 'E4', 'K9', 'K2', 'I6', 'R8', 'K9', 'R3', 'G5', 'K8', 'M6', 'U2', 'G6', 'M3', 'R8', 'G3', 'I7', 'R4', 'M7', 'K3', 'G4', 'R2', 'U6', 'U6', 'A7', 'E5', 'M7', 'K2', 'A6', 'M9', 'K8', 'I5', 'I6', 'E5', 'R9', 'A4', 'K4', 'E2', 'A9', 'E5', 'E5', 'M3', 'K5', 'A2', 'U3', 'U9', 'K7', 'E6', 'M8', 'R3', 'R6', 'G8', 'E2', 'R4', 'G3', 'M6', 'R7', 'A8', 'M8', 'I6', 'M7', 'A5', 'G2', 'I6', 'M4', 'I6', 'E7', 'R4', 'U6', 'G7', 'M4', 'U5', 'M9', 'G2', 'G7', 'I7', 'K9', 'G3', 'K8', 'G2', 'A2', 'E3', 'A4', 'U6', 'R8', 'E4', 'I7']"
i_switch_congruence_2_random_26,"['G9', 'I8', 'M2', 'M4', 'A2', 'A3', 'R5', 'I7', 'M2', 'E6', 'M8', 'U5', 'R7', 'E9', 'R2', 'E6', 'K4', 'I8', 'E5', 'I6', 'K7', 'U6', 'G3', 'A3', 'K4', 'U7', 'G5', 'A3', 'G9', 'U4', 'R8', 'K9', 'U2', 'I8', 'A9', 'K6', 'G8', 'M5', 'R5', 'U3', 'M9', 'G2', 'E2', 'I7', 'M8', 'E4', 'U3', 'E3', 'A6', 'A4', 'G4', 'I7', 'M6', 'R4', 'G6', 'K7', 'R5', 'K7', 'A2', 'U5', 'E8', 'R3', 'K9', 'I9', 'I7', 'G9', 'M9', 'G6', 'U3', 'K8', 'I6', 'K9', 'M2', 'R3', 'U2', 'K6', 'E2', 'A2', 'A5', 'I9', 'U7', 'G7', 'E5', 'A8', 'R5', 'K3', 'R8', 'R2', 'M4', 'A8', 'U9', 'E8', 'R6', 'R6', 'I2', 'E4', 'G2', 'I3', 'E4', 'M9', 'A3', 'M2', 'R9', 'U8', 'G5', 'A8', 'R6', 'U7', 'A4', 'E7', 'E3', 'R5', 'G3', 'A5', 'A5', 'U2', 'E3', 'E2', 'I9', 'G7', 'U6', 'M8', 'A2', 'I3', 'A5', 'K7', 'R6', 'G7', 'M3', 'I3', 'K7', 'M6', 'A2', 'E7', 'K3', 'I9', 'E2', 'E8', 'U7', 'E7', 'R4', 'I8', 'M3', 'G4', 'G5', 'A9', 'R6', 'R9', 'U6', 'M4', 'I5', 'U2', 'I8', 'G6', 'U4', 'A7', 'G4', 'K9', 'A6', 'M2', 'K8', 'I4', 'G9', 'R2', 'I5', 'M7', 'E3', 'I4', 'K9', 'A9', 'U4', 'U3', 'A6', 'R8', 'G4', 'G9', 'K7', 'E8', 'M2', 'E3', 'K6', 'G4', 'U6', 'A2', 'R4', 'I6', 'U5', 'U8', 'E8', 'K4', 'E6', 'I5']"
i_switch_congruence_2_random_27,"['U5', 'R8', 'A9', 'K3', 'U2', 'M9', 'E8', 'I7', 'U6', 'M6', 'R4', 'I6', 'M7', 'I4', 'K4', 'A5', 'E7', 'K2', 'R3', 'E3', 'I2', 'G7', 'A9', 'E9', 'M5', 'G3', 'G4', 'A2', 'K6', 'R8', 'G5', 'U8', 'R6', 'M4', 'K5', 'K8', 'E4', 'A7', 'A4', 'M2', 'G2', 'E3', 'E3', 'U6', 'I8', 'U6', 'K5', 'G5', 'E9', 'G7', 'I4', 'I2', 'A3', 'R9', 'M7', 'R9', 'R2', 'G5', 'I7', 'A9', 'U8', 'U3', 'M6', 'K8', 'E6', 'K6', 'U8', 'E9', 'M2', 'U4', 'M5', 'K8', 'E8', 'R7', 'G4', 'A3', 'G3', 'E8', 'M2', 'U9', 'I3', 'G4', 'A6', 'R9', 'G8', 'M7', 'K8', 'U2', 'I6', 'I9', 'A5', 'M5', 'G9', 'I3', 'M3', 'R2', 'K6', 'I9', 'G9', 'E6', 'A3', 'K7', 'R4', 'R3', 'U5', 'M7', 'M3', 'K2', 'M4', 'K2', 'I6', 'E6', 'I2', 'K7', 'I5', 'G8', 'M5', 'U7', 'E4', 'E9', 'K6', 'A2', 'I6', 'A9', 'M7', 'E7', 'A4', 'E3', 'A5', 'A2', 'G9', 'U7', 'I2', 'E7', 'I9', 'R7', 'K4', 'R5', 'M6', 'E4', 'R2', 'G5', 'A4', 'G6', 'U7', 'R2', 'R9', 'I4', 'I4', 'A3', 'I5', 'K3', 'U5', 'K7', 'M8', 'M9', 'G6', 'U5', 'G9', 'A8', 'E8', 'K6', 'K3', 'G2', 'R8', 'A2', 'A7', 'E6', 'I2', 'E8', 'I3', 'A5', 'K7', 'K2', 'G4', 'U2', 'M9', 'E8', 'R6', 'U7', 'I8', 'G4', 'I5', 'U2', 'G4', 'E4', 'A3', 'A8', 'U6', 'R6', 'E4', 'I9']"
